obl_deg	time_y
25.1528472062431	-4025000
24.6944809701385	-4026000
24.2934105135469	-4027000
23.8923400569553	-4028000
23.4912696003638	-4029000
23.1474949232853	-4030000
22.7464244666937	-4031000
22.4026497896152	-4032000
22.1161708920498	-4033000
21.8296919944844	-4034000
21.543213096919	-4035000
21.2567341993535	-4036000
21.0275510813012	-4037000
20.855663742762	-4038000
20.6837764042227	-4039000
20.5118890656835	-4040000
20.3972975066573	-4041000
20.2827059476311	-4042000
20.2254101681181	-4043000
20.168114388605	-4044000
20.168114388605	-4045000
20.168114388605	-4046000
20.2254101681181	-4047000
20.2827059476311	-4048000
20.3972975066573	-4049000
20.5118890656835	-4050000
20.6837764042227	-4051000
20.855663742762	-4052000
21.0275510813012	-4053000
21.2567341993535	-4054000
21.4859173174059	-4055000
21.7723962149713	-4056000
22.0588751125367	-4057000
22.3453540101021	-4058000
22.6891286871806	-4059000
23.0329033642591	-4060000
23.3766780413376	-4061000
23.7204527184161	-4062000
24.1215231750077	-4063000
24.4652978520862	-4064000
24.8663683086777	-4065000
25.3247345447824	-4066000
25.725805001374	-4067000
26.1268754579655	-4068000
26.5852416940702	-4069000
27.0436079301749	-4070000
27.4446783867664	-4071000
27.9030446228711	-4072000
28.3614108589757	-4073000
28.8197770950804	-4074000
29.2781433311851	-4075000
29.7365095672897	-4076000
30.2521715829075	-4077000
30.7105378190121	-4078000
31.1689040551168	-4079000
31.6272702912214	-4080000
32.0856365273261	-4081000
32.5440027634308	-4082000
33.0023689995354	-4083000
33.403439456127	-4084000
33.8618056922316	-4085000
34.2628761488232	-4086000
34.6639466054148	-4087000
35.0650170620064	-4088000
35.466087518598	-4089000
35.8671579751895	-4090000
36.210932652268	-4091000
36.5547073293465	-4092000
36.898482006425	-4093000
37.2422566835035	-4094000
37.5287355810689	-4095000
37.8152144786343	-4096000
38.1016933761997	-4097000
38.3308764942521	-4098000
38.5600596123044	-4099000
38.7892427303567	-4100000
38.961130068896	-4101000
39.1330174074352	-4102000
39.3049047459745	-4103000
39.4194963050006	-4104000
39.4767920845137	-4105000
39.5340878640268	-4106000
39.5913836435399	-4107000
39.5913836435399	-4108000
39.5913836435399	-4109000
39.5340878640268	-4110000
39.4767920845137	-4111000
39.4194963050006	-4112000
39.3049047459745	-4113000
39.1903131869483	-4114000
39.0184258484091	-4115000
38.8465385098698	-4116000
38.6173553918175	-4117000
38.3881722737652	-4118000
38.1016933761997	-4119000
37.8152144786343	-4120000
37.5287355810689	-4121000
37.1849609039904	-4122000
36.8411862269119	-4123000
36.4401157703204	-4124000
36.0390453137288	-4125000
35.6379748571372	-4126000
35.1796086210325	-4127000
34.7212423849279	-4128000
34.2628761488232	-4129000
33.7472141332055	-4130000
33.2315521175877	-4131000
32.71589010197	-4132000
32.2002280863523	-4133000
31.6845660707345	-4134000
31.1116082756037	-4135000
30.5386504804729	-4136000
30.0229884648551	-4137000
29.4500306697243	-4138000
28.8770728745935	-4139000
28.3041150794627	-4140000
27.7311572843318	-4141000
27.158199489201	-4142000
26.5852416940702	-4143000
26.0695796784525	-4144000
25.4966218833216	-4145000
24.9236640881908	-4146000
24.4080020725731	-4147000
23.8923400569553	-4148000
23.3766780413376	-4149000
22.9183118052329	-4150000
22.4599455691283	-4151000
22.0015793330236	-4152000
21.600508876432	-4153000
21.2567341993535	-4154000
20.912959522275	-4155000
20.5691848451966	-4156000
20.2827059476311	-4157000
20.0535228295788	-4158000
19.8816354910396	-4159000
19.7097481525003	-4160000
19.6524523729872	-4161000
19.5378608139611	-4162000
19.5378608139611	-4163000
19.5951565934742	-4164000
19.6524523729872	-4165000
19.7097481525003	-4166000
19.8816354910396	-4167000
20.0535228295788	-4168000
20.2827059476311	-4169000
20.5118890656835	-4170000
20.7983679632489	-4171000
21.1421426403274	-4172000
21.4859173174059	-4173000
21.8296919944844	-4174000
22.2307624510759	-4175000
22.6318329076675	-4176000
23.0329033642591	-4177000
23.4912696003638	-4178000
23.9496358364684	-4179000
24.4080020725731	-4180000
24.8663683086777	-4181000
25.3820303242955	-4182000
25.8403965604001	-4183000
26.3560585760179	-4184000
26.8717205916356	-4185000
27.3873826072534	-4186000
27.9030446228711	-4187000
28.3614108589757	-4188000
28.8770728745935	-4189000
29.3927348902112	-4190000
29.908396905829	-4191000
30.3667631419336	-4192000
30.8251293780383	-4193000
31.340791393656	-4194000
31.7991576297607	-4195000
32.2575238658653	-4196000
32.6585943224569	-4197000
33.1169605585616	-4198000
33.5180310151532	-4199000
33.9763972512578	-4200000
34.3774677078494	-4201000
34.778538164441	-4202000
35.1223128415195	-4203000
35.523383298111	-4204000
35.8671579751895	-4205000
36.210932652268	-4206000
36.5547073293465	-4207000
36.8411862269119	-4208000
37.1276651244773	-4209000
37.4141440220428	-4210000
37.7006229196082	-4211000
37.9871018171736	-4212000
38.2162849352259	-4213000
38.3881722737652	-4214000
38.6173553918175	-4215000
38.7892427303567	-4216000
38.961130068896	-4217000
