times,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag20
-3361000,0.065694759,0.065694759,0.065694759,0.051609647,0.034447822,0.02337846,0.015943314,0.010784142,0.007131689,0.004499551,0.002576311,0.001159177,0.000109736,0,0
-3362000,0.06998196,0.06998196,0.06998196,0.054983855,0.03678003,0.02504697,0.017153981,0.011688013,0.007811071,0.005012921,0.002971996,0.001463202,0.000342592,0,0
-3363000,0.073725018,0.073725018,0.073725018,0.057914855,0.038803606,0.026495149,0.018209344,0.012470162,0.00840135,0.005459987,0.003314329,0.001727382,0.000547,0,0
-3364000,0.076777262,0.076777262,0.076777262,0.060304877,0.040470326,0.0276776,0.019076569,0.013114165,0.008882838,0.005832568,0.003596758,0.001945757,0.000717999,0,0
-3365000,0.079105117,0.079105117,0.079105117,0.062126328,0.041733741,0.028576229,0.019738325,0.013603007,0.009254145,0.006113489,0.003812301,0.002113561,0.000846909,0,0
-3366000,0.080065202,0.080065202,0.080065202,0.063337512,0.042567475,0.029173834,0.020170771,0.013928247,0.009495976,0.00630072,0.003956907,0.002224529,0.000934421,0,0
-3367000,0.080398933,0.080398933,0.080398933,0.063701132,0.042821819,0.029359321,0.020309179,0.014031988,0.009576083,0.006362253,0.004004296,0.002262982,0.000963508,0,0
-3368000,0.07982419,0.07982419,0.07982419,0.062212507,0.041668105,0.028429383,0.019552895,0.013401458,0.009046078,0.005912278,0.003618944,0.001930676,0.000677753,0,0
-3369000,0.078261965,0.078261965,0.078261965,0.06117337,0.040942973,0.027924807,0.019179693,0.013133388,0.008844846,0.005759804,0.003506914,0.001842594,0.00061008,0,0
-3370000,0.076219894,0.076219894,0.076219894,0.060268128,0.040422389,0.027628828,0.019033572,0.013071748,0.008850099,0.005798516,0.003568406,0.001920165,0.000691543,0,0
-3371000,0.072856339,0.072856339,0.072856339,0.057837196,0.038745657,0.026434156,0.018166533,0.01243114,0.008369876,0.005433514,0.003289952,0.001706947,0.000527011,0,0
-3372000,0.068405172,0.068405172,0.068405172,0.054874153,0.036691882,0.024973009,0.017093095,0.011637774,0.007765795,0.004977695,0.002938694,0.001432809,0.000315868,0,0
-3373000,0.063947704,0.063947704,0.063947704,0.051413583,0.034281963,0.023247269,0.01583169,0.01069582,0.007058341,0.004434559,0.0025224,0.0011098,6.2794e-05,0,0
-3374000,0.05898167,0.05898167,0.05898167,0.047485385,0.031551843,0.021293872,0.014404641,0.009631897,0.006257222,0.003822499,0.0020514,0.000747603,0,0,0
-3375000,0.053991221,0.053991221,0.053991221,0.043434612,0.028742846,0.01928044,0.012931625,0.008534759,0.005427361,0.003194247,0.001565707,0.000373139,0,0,0
-3376000,0.048925512,0.048925512,0.048925512,0.039233884,0.025822403,0.017189142,0.011399789,0.007394803,0.004569516,0.002537792,0.00106316,0,0,0,0
-3377000,0.043914645,0.043914645,0.043914645,0.034992256,0.022876492,0.015079422,0.009852375,0.006246627,0.003700784,0.001879475,0.000558469,0,0,0,0
-3378000,0.039234662,0.039234662,0.039234662,0.030941896,0.020058003,0.013065374,0.008377276,0.005149417,0.002875169,0.00125162,7.9689e-05,0,0,0,0
-3379000,0.03483487,0.03483487,0.03483487,0.027070959,0.017362036,0.011136579,0.006969701,0.004102629,0.002090906,0.00065563,0,0,0,0,0
-3380000,0.030730932,0.030730932,0.030730932,0.023368136,0.014795747,0.009298903,0.005625529,0.003108026,0.001345093,9.2711e-05,0,0,0,0,0
-3381000,0.027030199,0.027030199,0.027030199,0.019953265,0.012421558,0.007598571,0.004388597,0.002190648,0.000657713,0,0,0,0,0,0
-3382000,0.023696358,0.023696358,0.023696358,0.016813997,0.010235731,0.006037978,0.003249162,0.001348366,3.1136e-05,0,0,0,0,0,0
-3383000,0.020713625,0.020713625,0.020713625,0.01394841,0.008246979,0.004615459,0.002212799,0.000586461,0,0,0,0,0,0,0
-3384000,0.018060841,0.018060841,0.018060841,0.01136121,0.00644776,0.003334056,0.001285298,0,0,0,0,0,0,0,0
-3385000,0.015760078,0.015760078,0.015760078,0.009081183,0.004870545,0.00221112,0.000471368,0,0,0,0,0,0,0,0
-3386000,0.013753946,0.013753946,0.013122322,0.007076078,0.00348272,0.00122569,0,0,0,0,0,0,0,0,0
-3387000,0.011993614,0.011993614,0.010459425,0.005304054,0.002262281,0.000365041,0,0,0,0,0,0,0,0,0
-3388000,0.010471341,0.010471341,0.008143294,0.003774806,0.001210716,0,0,0,0,0,0,0,0,0,0
-3389000,0.009152477,0.009152477,0.006141479,0.002144759,6.1758e-05,8.2265e-05,0,0,0,0,0,0,0,0,0
-3390000,0.007979991,0.007979991,0.003990024,0.000997316,0,0,0,0,0,0,0,0,0,0,0
-3391000,0.0069694,0.0069694,0.002490417,2.5207e-05,0,0,0,0,0,0,0,0,0,0,0
-3392000,0.006056792,0.006056792,0.00115895,0,0,0,0,0,0,0,0,0,0,0,0
-3393000,0.005227336,0.005227336,0,0,0,0,0,0,0,0,0,0,0,0,0
-3394000,0.004482135,0.004482135,0,0,0,0,0,0,0,0,0,0,0,0,0
-3395000,0.003785496,0.003785496,0,0,0,0,0,0,0,0,0,0,0,0,0
-3396000,0.002289304,0.002289304,0,0,0,0,0,0,0,0,0,0,0,0,0
-3397000,0,0,0,0,0,0,0,0,0,2.4224e-05,4.204e-06,4.4e-08,0,0,0
-3398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3406000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3407000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3413000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3421000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3427000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3428000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3431000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3433000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3436000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3441000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3452000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3459000,0.001999787,0.001999787,0,0,0,0,0,0,0,0,0,0,0,0,0
-3460000,0.003950941,0.003950941,0,0,0,0,0,0,0,0,0,0,0,0,0
-3461000,0.004923928,0.004923928,0,0,0,0,0,0,0,0,0,0,0,0,0
-3462000,0.006033434,0.006033434,0.001006836,0,0,0,0,0,0,0,0,0,0,0,0
-3463000,0.007288747,0.007288747,0.00309918,0.000454967,0,0,0,0,0,0,0,0,0,0,0
-3464000,0.008671548,0.008671548,0.004977873,0.001662159,0,0,0,0,0,0,0,0,0,0,0
-3465000,0.010193749,0.010193749,0.007040358,0.002993996,0.000668793,0,0,0,0,0,0,0,0,0,0
-3466000,0.011865277,0.011865277,0.009304601,0.004462565,0.001654885,0,0,0,0,0,0,0,0,0,0
-3467000,0.013845358,0.013845358,0.011731967,0.006043377,0.002722816,0.000684137,0,0,0,0,0,0,0,0,0
-3468000,0.015536283,0.015536283,0.014278733,0.007701647,0.003847123,0.00146613,0,0,0,0,0,0,0,0,0
-3469000,0.017522613,0.017522613,0.01697752,0.009470785,0.005050243,0.00230131,0.000535637,0,0,0,0,0,0,0,0
-3470000,0.019574459,0.019574459,0.019574459,0.011298432,0.006299619,0.003175818,0.001156848,0,0,0,0,0,0,0,0
-3471000,0.021645953,0.021645953,0.021645953,0.013158846,0.007572532,0.004070183,0.001797181,0.000279992,0,0,0,0,0,0,0
-3472000,0.023749244,0.023749244,0.023749244,0.015055985,0.008877004,0.004991042,0.002455073,0.000759722,0,0,0,0,0,0,0
-3473000,0.025843429,0.025843429,0.025843429,0.016958668,0.010184946,0.005919174,0.003122245,0.001246276,0,0,0,0,0,0,0
-3474000,0.027852358,0.027852358,0.027852358,0.018800281,0.011455035,0.006821121,0.003775444,0.00172303,0.000315452,0,0,0,0,0,0
-3475000,0.029750798,0.029750798,0.029750798,0.020549446,0.012676783,0.007687166,0.004405066,0.002184485,0.000656115,0,0,0,0,0,0
-3476000,0.031495607,0.031495607,0.031495607,0.021458131,0.013230874,0.008029127,0.004605992,0.002290944,0.000700645,0,0,0,0,0,0
-3477000,0.032962462,0.032962462,0.032962462,0.022788522,0.014161836,0.008733427,0.00542272,0.002638372,0.000980702,0,0,0,0,0,0
-3478000,0.034194549,0.034194549,0.034194549,0.024668177,0.015529794,0.009725839,0.005882368,0.003265237,0.001454089,0.000177568,0,0,0,0,0
-3479000,0.03516011,0.03516011,0.03516011,0.025710697,0.016274511,0.01026124,0.006276818,0.003563558,0.001674023,0.000346293,0,0,0,0,0
-3480000,0.035799475,0.035799475,0.035799475,0.026475459,0.016808301,0.010653883,0.00656416,0.003776803,0.001835679,0.000462275,0,0,0,0,0
-3481000,0.036128111,0.036128111,0.036128111,0.026929859,0.017143498,0.010898622,0.006746846,0.003915485,0.001936681,0.000539656,0,0,0,0,0
-3482000,0.036186061,0.036186061,0.036186061,0.027158973,0.017320015,0.011033207,0.006851065,0.003993816,0.001996964,0.000584735,0,0,0,0,0
-3483000,0.036024219,0.036024219,0.036024219,0.027190728,0.017358332,0.011073909,0.006884806,0.004022402,0.002018713,0.000600373,0,0,0,0,0
-3484000,0.035511056,0.035511056,0.035511056,0.026936588,0.017195999,0.01096814,0.006819062,0.003972763,0.001985759,0.000574196,0,0,0,0,0
-3485000,0.034876667,0.034876667,0.034876667,0.026556791,0.016950084,0.010807721,0.006704417,0.003894972,0.001928365,0.000530531,0,0,0,0,0
-3486000,0.034091116,0.034091116,0.034091116,0.026042977,0.016619733,0.010581392,0.006549909,0.003785563,0.001846078,0.000471368,0,0,0,0,0
-3487000,0.033159362,0.033159362,0.033159362,0.025414886,0.01619991,0.010298572,0.006353764,0.003644851,0.001748018,0.000396789,0,0,0,0,0
-3488000,0.032206137,0.032206137,0.032206137,0.024735404,0.01576011,0.009993733,0.006142098,0.003494822,0.001636971,0.000317012,0,0,0,0,0
-3489000,0.03117042,0.03117042,0.03117042,0.023970005,0.015241122,0.009640929,0.00589234,0.003315744,0.001507852,0.000220914,0,0,0,0,0
-3490000,0.030105334,0.030105334,0.030105334,0.023143645,0.014691948,0.009257393,0.005623896,0.003121653,0.001365711,0.000116965,0,0,0,0,0
-3491000,0.029051096,0.029051096,0.029051096,0.022297811,0.014123991,0.00886578,0.005342375,0.002920772,0.001218192,6.219e-06,0,0,0,0,0
-3492000,0.028068824,0.028068824,0.028068824,0.021494777,0.013578132,0.008483084,0.005072511,0.002724987,0.001074162,0,0,0,0,0,0
-3493000,0.027134323,0.027134323,0.027134323,0.020697442,0.013040722,0.008107799,0.004804195,0.002529711,0.000931415,0,0,0,0,0,0
-3494000,0.026240096,0.026240096,0.026240096,0.019918575,0.012509455,0.007735635,0.004537622,0.002336299,0.000788901,0,0,0,0,0,0
-3495000,0.02551036,0.02551036,0.02551036,0.019259385,0.012058176,0.007419243,0.004309405,0.002170816,0.000668348,0,0,0,0,0,0
-3496000,0.024870572,0.024870572,0.024870572,0.018657164,0.011645959,0.007130251,0.004100627,0.002018256,0.000556921,0,0,0,0,0,0
-3497000,0.024331709,0.024331709,0.024331709,0.018127754,0.011279379,0.006868116,0.003914798,0.001883045,0.000455682,0,0,0,0,0,0
-3498000,0.023928593,0.023928593,0.023928593,0.017697534,0.010979518,0.006658145,0.003760999,0.001768545,0.000373797,0,0,0,0,0,0
-3499000,0.02364133,0.02364133,0.02364133,0.016889402,0.0103628,0.006169785,0.003367615,0.001445868,0.000106244,0,0,0,0,0,0
-3500000,0.023444623,0.023444623,0.023444623,0.016598256,0.010155427,0.006017844,0.003257976,0.001363574,4.4979e-05,0,0,0,0,0,0
-3501000,0.023376347,0.023376347,0.023376347,0.016395691,0.010005743,0.005906645,0.00317172,0.001301866,0,0,0,0,0,0,0
-3502000,0.02338362,0.02338362,0.02338362,0.016641286,0.010216423,0.005807051,0.003097247,0.001244163,0,0,0,0,0,0,0
-3503000,0.023402301,0.023402301,0.023402301,0.016549446,0.010084838,0.005985805,0.003255445,0.001426184,0,0,0,0,0,0,0
-3504000,0.023491924,0.023491924,0.023491924,0.016423528,0.010032667,0.005946199,0.003226638,0.001368237,7.5946e-05,0,0,0,0,0,0
-3505000,0.023580541,0.023580541,0.023580541,0.016245171,0.009909632,0.005843954,0.003141477,0.001301058,2.6785e-05,0,0,0,0,0,0
-3506000,0.023602316,0.023602316,0.023602316,0.016053026,0.009295228,0.005343747,0.002734468,0.000979259,0,0,0,0,0,0,0
-3507000,0.023528474,0.023528474,0.023528474,0.01568625,0.009472137,0.005496575,0.002874684,0.001099723,0,0,0,0,0,0,0
-3508000,0.023597821,0.023597821,0.023597821,0.015281649,0.009141089,0.005248184,0.002684316,0.000952164,0,0,0,0,0,0,0
-3509000,0.023299263,0.023299263,0.023299263,0.014688501,0.00871997,0.004930357,0.002444325,0.000772526,0,0,0,0,0,0,0
-3510000,0.022775799,0.022775799,0.022775799,0.01398821,0.008186997,0.004534967,0.002153197,0.000556153,0,0,0,0,0,0,0
-3511000,0.02205243,0.02205243,0.02205243,0.01311787,0.007564449,0.00408139,0.001818255,0.000313029,0,0,0,0,0,0,0
-3512000,0.021088444,0.021088444,0.020975394,0.012074021,0.006826107,0.003548365,0.001431054,3.1287e-05,0,0,0,0,0,0,0
-3513000,0.019852965,0.019852965,0.01920213,0.010875051,0.005984581,0.002952348,0.001003109,0,0,0,0,0,0,0,0
-3514000,0.018184289,0.018184289,0.017223157,0.009546717,0.005067681,0.002307563,0.000543507,0,0,0,0,0,0,0,0
-3515000,0.016596031,0.016596031,0.015082531,0.008134643,0.004098977,0.001630243,6.8831e-05,0,0,0,0,0,0,0,0
-3516000,0.014841359,0.014841359,0.012787995,0.006592258,0.003083332,0.000927046,0,0,0,0,0,0,0,0,0
-3517000,0.013035349,0.013035349,0.01046667,0.005123617,0.002070353,0.000237978,0,0,0,0,0,0,0,0,0
-3518000,0.011220491,0.011220491,0.008165246,0.003639245,0.00108752,0,0,0,0,0,0,0,0,0,0
-3519000,0.009409675,0.009409675,0.005896533,0.002196514,0.00013752,0,0,0,0,0,0,0,0,0,0
-3520000,0.007701049,0.007701049,0.00377041,0.000837009,0,0,0,0,0,0,0,0,0,0,0
-3521000,0.006119536,0.006119536,0.001154581,0,0,0,0,0,0,0,0,0,0,0,0
-3522000,0.004691703,0.004691703,0,0,0,0,0,0,0,0,0,0,0,0,0
-3523000,0.003455714,0.003455714,0,0,0,0,0,0,0,0,0,0,0,0,0
-3524000,0.000875266,0.000875266,0,0,0,0,0,0,0,0,0,0,0,0,0
-3525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3526000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3527000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3532000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3537000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3542000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3543000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3546000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3547000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3548000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3551000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3552000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3557000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3558000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3562000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3563000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3569000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3578000,0.000283372,0.000283372,0,0,0,0,0,0,0,0,0,0,0,0,0
-3579000,0.003203463,0.003203463,0,0,0,0,0,0,0,0,0,0,0,0,0
-3580000,0.003967078,0.003967078,0,0,0,0,0,0,0,0,0,0,0,0,0
-3581000,0.004785986,0.004785986,0,0,0,0,0,0,0,0,0,0,0,0,0
-3582000,0.00565757,0.00565757,0.000611887,0,0,0,0,0,0,0,0,0,0,0,0
-3583000,0.006561428,0.006561428,0.002268048,0,0,0,0,0,0,0,0,0,0,0,0
-3584000,0.007467132,0.007467132,0.003547306,0.000719565,0,0,0,0,0,0,0,0,0,0,0
-3585000,0.008375488,0.008375488,0.004818259,0.001528803,0,0,0,0,0,0,0,0,0,0,0
-3586000,0.009276247,0.009276247,0.006060199,0.002329405,0.000207863,0,0,0,0,0,0,0,0,0,0
-3587000,0.010136305,0.010136305,0.007256161,0.003100035,0.000720453,0,0,0,0,0,0,0,0,0,0
-3588000,0.010947654,0.010947654,0.008393031,0.003836297,0.001212181,0,0,0,0,0,0,0,0,0,0
-3589000,0.011712082,0.011712082,0.009483147,0.00454093,0.001686858,0,0,0,0,0,0,0,0,0,0
-3590000,0.012404164,0.012404164,0.010472621,0.005191731,0.002125844,0.000248886,0,0,0,0,0,0,0,0,0
-3591000,0.012999945,0.012999945,0.011343878,0.005763156,0.002513892,0.000518027,0,0,0,0,0,0,0,0,0
-3592000,0.01353314,0.01353314,0.012144018,0.006292716,0.002874991,0.000766598,0,0,0,0,0,0,0,0,0
-3593000,0.014008931,0.014008931,0.012873932,0.006785798,0.003212848,0.001003651,0,0,0,0,0,0,0,0,0
-3594000,0.014400492,0.014400492,0.013507251,0.00721414,0.003510854,0.001216347,0,0,0,0,0,0,0,0,0
-3595000,0.014729498,0.014729498,0.014061396,0.007592124,0.003779755,0.001405752,0,0,0,0,0,0,0,0,0
-3596000,0.015004579,0.015004579,0.014544895,0.007930724,0.004017048,0.001578674,1.669e-06,0,0,0,0,0,0,0,0
-3597000,0.015209095,0.015209095,0.014936764,0.008204353,0.004218448,0.001721893,0.000108036,0,0,0,0,0,0,0,0
-3598000,0.01539259,0.01539259,0.015298987,0.008461112,0.004406212,0.001861314,0.000208012,0,0,0,0,0,0,0,0
-3599000,0.015557014,0.015557014,0.015557014,0.008698953,0.004580745,0.001990468,0.000304954,0,0,0,0,0,0,0,0
-3600000,0.015703852,0.015703852,0.015703852,0.008921807,0.004747086,0.002114976,0.000397551,0,0,0,0,0,0,0,0
-3601000,0.015853589,0.015853589,0.015853589,0.009148531,0.004911501,0.00224086,0.000493095,0,0,0,0,0,0,0,0
-3602000,0.016051995,0.016051995,0.016051995,0.009414217,0.005108451,0.002386834,0.000604644,0,0,0,0,0,0,0,0
-3603000,0.016287189,0.016287189,0.016287189,0.009706128,0.0053267,0.002549255,0.000725968,0,0,0,0,0,0,0,0
-3604000,0.016553041,0.016553041,0.016553041,0.010028635,0.005562834,0.002726824,0.000858884,0,0,0,0,0,0,0,0
-3605000,0.016921948,0.016921948,0.016921948,0.010441008,0.005861559,0.00294635,0.001023885,0,0,0,0,0,0,0,0
-3606000,0.017375179,0.017375179,0.017375179,0.010927235,0.006205537,0.003200922,0.001216322,0,0,0,0,0,0,0,0
-3607000,0.017924797,0.017924797,0.017924797,0.011092197,0.00660874,0.003496721,0.001204916,3.6565e-05,0,0,0,0,0,0,0
-3608000,0.018578059,0.018578059,0.018578059,0.011736666,0.006740203,0.003557882,0.001450723,2.3539e-05,0,0,0,0,0,0,0
-3609000,0.019371568,0.019371568,0.019371568,0.012487097,0.007268887,0.003939936,0.001732846,0.000234198,0,0,0,0,0,0,0
-3610000,0.020279931,0.020279931,0.020279931,0.013328983,0.007858466,0.004364052,0.00204491,0.000466627,0,0,0,0,0,0,0
-3611000,0.021337798,0.021337798,0.021337798,0.014668655,0.008518434,0.004834868,0.002390578,0.000725201,0,0,0,0,0,0,0
-3612000,0.022553011,0.022553011,0.022553011,0.015743589,0.009585713,0.005640455,0.003048595,0.00104496,0,0,0,0,0,0,0
-3613000,0.02386867,0.02386867,0.02386867,0.016957547,0.01043409,0.006249511,0.003456136,0.001545244,0.000215141,0,0,0,0,0,0
-3614000,0.02534034,0.02534034,0.02534034,0.018205459,0.011293281,0.006853158,0.003898679,0.001871208,0.00045545,0,0,0,0,0,0
-3615000,0.026971088,0.026971088,0.026971088,0.018985072,0.011784669,0.007154133,0.004071919,0.001964908,0.000498717,0,0,0,0,0,0
-3616000,0.028650888,0.028650888,0.028650888,0.020870806,0.013113256,0.008137198,0.004820732,0.002547499,0.000958963,0,0,0,0,0,0
-3617000,0.03040407,0.03040407,0.03040407,0.022197069,0.014007981,0.008762033,0.005262082,0.002868956,0.001196619,1.1852e-05,0,0,0,0,0
-3618000,0.032498468,0.032498468,0.032498468,0.023516072,0.014887575,0.009372491,0.005695552,0.003178331,0.00142438,0.000180385,0,0,0,0,0
-3619000,0.034332119,0.034332119,0.034332119,0.024741802,0.015728101,0.009948036,0.006099915,0.00346615,0.001633292,0.000335402,0,0,0,0,0
-3620000,0.036047927,0.036047927,0.036047927,0.025927702,0.016484214,0.010461201,0.006455137,0.003720287,0.001815652,0.000467,0,0,0,0,0
-3621000,0.037678319,0.037678319,0.037678319,0.026924708,0.017138546,0.010895747,0.006755458,0.003929361,0.001962626,0.000577269,0,0,0,0,0
-3622000,0.039107183,0.039107183,0.039107183,0.027757773,0.017667579,0.011244616,0.006989207,0.004092924,0.002076705,0.000656162,0,0,0,0,0
-3623000,0.040202463,0.040202463,0.040202463,0.028309833,0.018008402,0.011458924,0.007126238,0.004182176,0.00213458,0.000697915,0,0,0,0,0
-3624000,0.04097527,0.04097527,0.04097527,0.028620066,0.018174467,0.011550355,0.007176567,0.004205375,0.002150255,0.000702732,0,0,0,0,0
-3625000,0.041019766,0.041019766,0.041019766,0.028655029,0.018169116,0.0115169,0.007136156,0.004169002,0.002112713,0.000674846,0,0,0,0,0
